老陈央卫1,#genre#
湖南卫视4K,http://125.108.82.120:7778/rtp/233.50.202.106:5140
四川卫视4K,http://125.108.82.120:7778/rtp/233.50.202.109:5140
百事通4K-1,http://125.108.82.120:7778/rtp/233.50.200.182:5140
百事通4k-2,http://125.108.82.120:7778/rtp/233.50.200.183:5140
百事通电影4K,http://125.108.82.120:7778/rtp/233.50.200.185:5140
CCTV4K,http://125.108.82.120:7778/rtp/233.50.201.226:5140
浙江卫视4K,http://125.108.82.120:7778/rtp/233.50.202.104:5140
欢笑剧场4K,http://125.108.82.120:7778/rtp/233.50.200.52:5140
重庆卫视,http://125.108.82.120:7778/rtp/233.50.201.143:5140
重庆卫视,http://125.108.82.120:7778/rtp/233.50.200.114:5140
江苏卫视,http://125.108.82.120:7778/rtp/233.50.201.106:5140
江苏卫视,http://125.108.82.120:7778/rtp/233.50.200.144:5140
浙江卫视,http://125.108.82.120:7778/rtp/233.50.200.231:5140
浙江卫视,http://125.108.82.120:7778/rtp/233.50.201.100:5140
浙江卫视,http://125.108.82.120:7778/rtp/233.50.200.145:5140
东方卫视,http://125.108.82.120:7778/rtp/233.50.201.125:5140
东方卫视,http://125.108.82.120:7778/rtp/233.50.200.146:5140
深圳卫视,http://125.108.82.120:7778/rtp/233.50.201.101:5140
深圳卫视,http://125.108.82.120:7778/rtp/233.50.200.188:5140
北京卫视,http://125.108.82.120:7778/rtp/233.50.201.107:5140
北京卫视,http://125.108.82.120:7778/rtp/233.50.200.179:5140
山东卫视,http://125.108.82.120:7778/rtp/233.50.201.105:5140
山东卫视,http://125.108.82.120:7778/rtp/233.50.200.127:5140
天津卫视,http://125.108.82.120:7778/rtp/233.50.201.104:5140
天津卫视,http://125.108.82.120:7778/rtp/233.50.200.104:5140
贵州卫视,http://125.108.82.120:7778/rtp/233.50.201.142:5140
贵州卫视,http://125.108.82.120:7778/rtp/233.50.200.139:5140
四川卫视,http://125.108.82.120:7778/rtp/233.50.201.139:5140
四川卫视,http://125.108.82.120:7778/rtp/233.50.200.118:5140
云南卫视,http://125.108.82.120:7778/rtp/233.50.200.115:5140
广西卫视,http://125.108.82.120:7778/rtp/233.50.200.136:5140
黑龙江卫视,http://125.108.82.120:7778/rtp/233.50.201.115:5140
黑龙江卫视,http://125.108.82.120:7778/rtp/233.50.200.189:5140
安徽卫视,http://125.108.82.120:7778/rtp/233.50.201.113:5140
安徽卫视,http://125.108.82.120:7778/rtp/233.50.200.106:5140
江西卫视,http://125.108.82.120:7778/rtp/233.50.201.145:5140
江西卫视,http://125.108.82.120:7778/rtp/233.50.200.119:5140
湖北卫视,http://125.108.82.120:7778/rtp/233.50.201.114:5140
湖北卫视,http://125.108.82.120:7778/rtp/233.50.200.147:5140
东南卫视,http://125.108.82.120:7778/rtp/233.50.201.146:5140
东南卫视,http://125.108.82.120:7778/rtp/233.50.200.135:5140
吉林卫视,http://125.108.82.120:7778/rtp/233.50.200.164:5140
吉林卫视,http://125.108.82.120:7778/rtp/233.50.202.42:5140
辽宁卫视,http://125.108.82.120:7778/rtp/233.50.201.141:5140
辽宁卫视,http://125.108.82.120:7778/rtp/233.50.200.129:5140
辽宁卫视,http://125.108.82.120:7778/rtp/233.50.200.173:5140
湖南卫视,http://125.108.82.120:7778/rtp/233.50.201.103:5140
湖南卫视,http://125.108.82.120:7778/rtp/233.50.200.190:5140
广东卫视,http://125.108.82.120:7778/rtp/233.50.200.187:5140
广东卫视,http://125.108.82.120:7778/rtp/233.50.200.126:5140
广东卫视,http://125.108.82.120:7778/rtp/233.50.200.149:5140
广东卫视,http://125.108.82.120:7778/rtp/233.50.201.102:5140
河南卫视,http://125.108.82.120:7778/rtp/233.50.201.144:5140
河南卫视,http://125.108.82.120:7778/rtp/233.50.200.142:5140
河北卫视,http://125.108.82.120:7778/rtp/233.50.201.140:5140
河北卫视,http://125.108.82.120:7778/rtp/233.50.200.105:5140
宁夏卫视,http://125.108.82.120:7778/rtp/233.50.202.45:5140
甘肃卫视,http://125.108.82.120:7778/rtp/233.50.200.163:5140
新疆卫视,http://125.108.82.120:7778/rtp/233.50.202.46:5140
西藏卫视,http://125.108.82.120:7778/rtp/233.50.202.43:5140
兵团卫视,http://125.108.82.120:7778/rtp/233.50.202.44:5140
三沙卫视,http://125.108.82.120:7778/rtp/233.50.200.175:5140
哈哈炫动,http://125.108.82.120:7778/rtp/233.50.200.167:5140
卡酷少儿,http://125.108.82.120:7778/rtp/233.50.200.166:5140
卡酷少儿,http://125.108.82.120:7778/rtp/233.50.202.33:5140
凤凰中文,http://125.108.82.120:7778/rtp/233.50.202.35:5140
凤凰资讯,http://125.108.82.120:7778/rtp/233.50.202.36:5140
北京纪实科教,http://125.108.82.120:7778/rtp/233.50.202.34:5140
东方财经,http://125.108.82.120:7778/rtp/233.50.200.177:5140
第一财经,http://125.108.82.120:7778/rtp/233.50.200.125:5140
都市剧场,http://125.108.82.120:7778/rtp/233.50.201.190:5140
都市剧场,http://125.108.82.120:7778/rtp/233.50.200.11:5140
欢笑剧场,http://125.108.82.120:7778/rtp/233.50.201.189:5140
欢笑剧场,http://125.108.82.120:7778/rtp/233.50.200.229:5140
浙江新闻,http://125.108.82.120:7778/rtp/233.50.201.137:5140
浙江民生,http://125.108.82.120:7778/rtp/233.50.201.136:5140
浙江科教影视,http://125.108.82.120:7778/rtp/233.50.201.134:5140
浙江经济生活,http://125.108.82.120:7778/rtp/233.50.201.133:5140
浙江钱江,http://125.108.82.120:7778/rtp/233.50.201.132:5140
浙江少儿,http://125.108.82.120:7778/rtp/233.50.201.138:5140
之江纪录,http://125.108.82.120:7778/rtp/233.50.202.25:5140
浙江好易购,http://125.108.82.120:7778/rtp/233.50.201.248:5140
杭州综合,http://125.108.82.120:7778/rtp/233.50.201.173:5140
杭州明珠,http://125.108.82.120:7778/rtp/233.50.201.174:5140
杭州生活,http://125.108.82.120:7778/rtp/233.50.201.175:5140
杭州影视,http://125.108.82.120:7778/rtp/233.50.201.176:5140
杭州青少体育,http://125.108.82.120:7778/rtp/233.50.201.177:5140
杭州导视,http://125.108.82.120:7778/rtp/233.50.201.182:5140
宁波1,http://125.108.82.120:7778/rtp/233.50.201.168:5140
宁波2,http://125.108.82.120:7778/rtp/233.50.201.178:5140
宁波3,http://125.108.82.120:7778/rtp/233.50.201.179:5140
宁波4,http://125.108.82.120:7778/rtp/233.50.201.180:5140
温州新闻,http://125.108.82.120:7778/rtp/233.50.201.87:5140
丽水综合,http://125.108.82.120:7778/rtp/233.50.201.162:5140
衢州综合,http://125.108.82.120:7778/rtp/233.50.202.11:5140
衢州公共,http://125.108.82.120:7778/rtp/233.50.202.12:5140
绍兴新闻,http://125.108.82.120:7778/rtp/233.50.201.156:5140
睛彩竞技,http://125.108.82.120:7778/rtp/233.50.202.26:5140
睛彩篮球,http://125.108.82.120:7778/rtp/233.50.202.27:5140
睛彩青少,http://125.108.82.120:7778/rtp/233.50.202.28:5140
未知节目,http://125.108.82.120:7778/rtp/233.50.201.117:5140
未识别,http://125.108.82.120:7778/rtp/233.50.200.32:5140
海南卫视,http://125.108.82.120:7778/rtp/233.50.200.165:5140
百事通体育直播1,http://125.108.82.120:7778/rtp/233.50.201.204:5140
百事通体育直播2,http://125.108.82.120:7778/rtp/233.50.201.206:5140
百事通画面,http://125.108.82.120:7778/rtp/233.50.200.31:5140
睛彩广场舞蹈,http://125.108.82.120:7778/rtp/233.50.202.29:5140

CCTV1,http://125.108.127.145:7778/rtp/233.50.200.99:5140
CCTV2,http://125.108.127.145:7778/rtp/233.50.200.25:5140
CCTV3,http://125.108.127.145:7778/rtp/233.50.201.196:5140
CCTV4,http://125.108.127.145:7778/rtp/233.50.200.101:5140
CCTV5,http://125.108.127.145:7778/rtp/233.50.201.197:5140
CCTV5+,http://125.108.127.145:7778/rtp/233.50.201.220:5140
CCTV6,http://125.108.127.145:7778/rtp/233.50.201.198:5140
CCTV7,http://125.108.127.145:7778/rtp/233.50.200.24:5140
CCTV8,http://125.108.127.145:7778/rtp/233.50.201.199:5140
CCTV9,http://125.108.127.145:7778/rtp/233.50.201.121:5140
CCTV10,http://125.108.127.145:7778/rtp/233.50.201.122:5140
CCTV11,http://125.108.127.145:7778/rtp/233.50.200.132:5140
CCTV12,http://125.108.127.145:7778/rtp/233.50.201.123:5140
CCTV13,http://125.108.127.145:7778/rtp/233.50.201.246:5140
CCTV14,http://125.108.127.145:7778/rtp/233.50.201.124:5140
CCTV15,http://125.108.127.145:7778/rtp/233.50.200.133:5140
CCTV16 4K,http://125.108.127.145:7778/rtp/233.50.201.192:5140
CCTV17,http://125.108.127.145:7778/rtp/233.50.200.113:5140
CETV1,http://125.108.127.145:7778/rtp/233.50.200.169:5140
CETV4,http://125.108.127.145:7778/rtp/233.50.200.162:5140
CETV4,http://125.108.127.145:7778/rtp/233.50.200.174:5140
法治天地,http://125.108.127.145:7778/rtp/233.50.201.191:5140
游戏风云,http://125.108.127.145:7778/rtp/233.50.201.183:5140
茶频道,http://125.108.127.145:7778/rtp/233.50.201.188:5140
金色学堂,http://125.108.127.145:7778/rtp/233.50.201.186:5140
环球旅游,http://125.108.127.145:7778/rtp/233.50.202.31:5140
生态环境,http://125.108.127.145:7778/rtp/233.50.202.103:5140
快乐垂钓,http://125.108.127.145:7778/rtp/233.50.201.109:5140
生活时尚,http://125.108.127.145:7778/rtp/233.50.201.187:5140
乐游,http://125.108.127.145:7778/rtp/233.50.201.185:5140
动漫秀场,http://125.108.127.145:7778/rtp/233.50.201.184:5140
北京卫视4K,http://125.108.127.145:7778/rtp/233.50.202.100:5140
广东卫视4K,http://125.108.127.145:7778/rtp/233.50.202.101:5140
深圳卫视4K,http://125.108.127.145:7778/rtp/233.50.202.102:5140
东方卫视4K,http://125.108.127.145:7778/rtp/233.50.202.105:5140
江苏卫视4K,http://125.108.127.145:7778/rtp/233.50.202.107:5140
山东卫视4K,http://125.108.127.145:7778/rtp/233.50.202.108:5140
湖南卫视4K,http://125.108.127.145:7778/rtp/233.50.202.106:5140
四川卫视4K,http://125.108.127.145:7778/rtp/233.50.202.109:5140
百事通4K-1,http://125.108.127.145:7778/rtp/233.50.200.182:5140
百事通4k-2,http://125.108.127.145:7778/rtp/233.50.200.183:5140
百事通电影4K,http://125.108.127.145:7778/rtp/233.50.200.185:5140
CCTV4K,http://125.108.127.145:7778/rtp/233.50.201.226:5140
浙江卫视4K,http://125.108.127.145:7778/rtp/233.50.202.104:5140
欢笑剧场4K,http://125.108.127.145:7778/rtp/233.50.200.52:5140
重庆卫视,http://125.108.127.145:7778/rtp/233.50.201.143:5140
重庆卫视,http://125.108.127.145:7778/rtp/233.50.200.114:5140
江苏卫视,http://125.108.127.145:7778/rtp/233.50.201.106:5140
江苏卫视,http://125.108.127.145:7778/rtp/233.50.200.144:5140
浙江卫视,http://125.108.127.145:7778/rtp/233.50.200.231:5140
浙江卫视,http://125.108.127.145:7778/rtp/233.50.201.100:5140
浙江卫视,http://125.108.127.145:7778/rtp/233.50.200.145:5140
东方卫视,http://125.108.127.145:7778/rtp/233.50.201.125:5140
东方卫视,http://125.108.127.145:7778/rtp/233.50.200.146:5140
深圳卫视,http://125.108.127.145:7778/rtp/233.50.201.101:5140
深圳卫视,http://125.108.127.145:7778/rtp/233.50.200.188:5140
北京卫视,http://125.108.127.145:7778/rtp/233.50.201.107:5140
北京卫视,http://125.108.127.145:7778/rtp/233.50.200.179:5140
山东卫视,http://125.108.127.145:7778/rtp/233.50.201.105:5140
山东卫视,http://125.108.127.145:7778/rtp/233.50.200.127:5140
天津卫视,http://125.108.127.145:7778/rtp/233.50.201.104:5140
天津卫视,http://125.108.127.145:7778/rtp/233.50.200.104:5140
贵州卫视,http://125.108.127.145:7778/rtp/233.50.201.142:5140
贵州卫视,http://125.108.127.145:7778/rtp/233.50.200.139:5140
四川卫视,http://125.108.127.145:7778/rtp/233.50.201.139:5140
四川卫视,http://125.108.127.145:7778/rtp/233.50.200.118:5140
云南卫视,http://125.108.127.145:7778/rtp/233.50.200.115:5140
广西卫视,http://125.108.127.145:7778/rtp/233.50.200.136:5140
黑龙江卫视,http://125.108.127.145:7778/rtp/233.50.201.115:5140
黑龙江卫视,http://125.108.127.145:7778/rtp/233.50.200.189:5140
安徽卫视,http://125.108.127.145:7778/rtp/233.50.201.113:5140
安徽卫视,http://125.108.127.145:7778/rtp/233.50.200.106:5140
江西卫视,http://125.108.127.145:7778/rtp/233.50.201.145:5140
江西卫视,http://125.108.127.145:7778/rtp/233.50.200.119:5140
湖北卫视,http://125.108.127.145:7778/rtp/233.50.201.114:5140
湖北卫视,http://125.108.127.145:7778/rtp/233.50.200.147:5140
东南卫视,http://125.108.127.145:7778/rtp/233.50.201.146:5140
东南卫视,http://125.108.127.145:7778/rtp/233.50.200.135:5140
吉林卫视,http://125.108.127.145:7778/rtp/233.50.200.164:5140
吉林卫视,http://125.108.127.145:7778/rtp/233.50.202.42:5140
辽宁卫视,http://125.108.127.145:7778/rtp/233.50.201.141:5140
辽宁卫视,http://125.108.127.145:7778/rtp/233.50.200.129:5140
辽宁卫视,http://125.108.127.145:7778/rtp/233.50.200.173:5140
湖南卫视,http://125.108.127.145:7778/rtp/233.50.201.103:5140
湖南卫视,http://125.108.127.145:7778/rtp/233.50.200.190:5140
广东卫视,http://125.108.127.145:7778/rtp/233.50.200.187:5140
广东卫视,http://125.108.127.145:7778/rtp/233.50.200.126:5140
广东卫视,http://125.108.127.145:7778/rtp/233.50.200.149:5140
广东卫视,http://125.108.127.145:7778/rtp/233.50.201.102:5140
河南卫视,http://125.108.127.145:7778/rtp/233.50.201.144:5140
河南卫视,http://125.108.127.145:7778/rtp/233.50.200.142:5140
河北卫视,http://125.108.127.145:7778/rtp/233.50.201.140:5140
河北卫视,http://125.108.127.145:7778/rtp/233.50.200.105:5140
宁夏卫视,http://125.108.127.145:7778/rtp/233.50.202.45:5140
甘肃卫视,http://125.108.127.145:7778/rtp/233.50.200.163:5140
新疆卫视,http://125.108.127.145:7778/rtp/233.50.202.46:5140
西藏卫视,http://125.108.127.145:7778/rtp/233.50.202.43:5140
兵团卫视,http://125.108.127.145:7778/rtp/233.50.202.44:5140
三沙卫视,http://125.108.127.145:7778/rtp/233.50.200.175:5140
哈哈炫动,http://125.108.127.145:7778/rtp/233.50.200.167:5140
卡酷少儿,http://125.108.127.145:7778/rtp/233.50.200.166:5140
卡酷少儿,http://125.108.127.145:7778/rtp/233.50.202.33:5140
凤凰中文,http://125.108.127.145:7778/rtp/233.50.202.35:5140
凤凰资讯,http://125.108.127.145:7778/rtp/233.50.202.36:5140
北京纪实科教,http://125.108.127.145:7778/rtp/233.50.202.34:5140
东方财经,http://125.108.127.145:7778/rtp/233.50.200.177:5140
第一财经,http://125.108.127.145:7778/rtp/233.50.200.125:5140
都市剧场,http://125.108.127.145:7778/rtp/233.50.201.190:5140
都市剧场,http://125.108.127.145:7778/rtp/233.50.200.11:5140
欢笑剧场,http://125.108.127.145:7778/rtp/233.50.201.189:5140
欢笑剧场,http://125.108.127.145:7778/rtp/233.50.200.229:5140
浙江新闻,http://125.108.127.145:7778/rtp/233.50.201.137:5140
浙江民生,http://125.108.127.145:7778/rtp/233.50.201.136:5140
浙江科教影视,http://125.108.127.145:7778/rtp/233.50.201.134:5140
浙江经济生活,http://125.108.127.145:7778/rtp/233.50.201.133:5140
浙江钱江,http://125.108.127.145:7778/rtp/233.50.201.132:5140
浙江少儿,http://125.108.127.145:7778/rtp/233.50.201.138:5140
之江纪录,http://125.108.127.145:7778/rtp/233.50.202.25:5140
浙江好易购,http://125.108.127.145:7778/rtp/233.50.201.248:5140
杭州综合,http://125.108.127.145:7778/rtp/233.50.201.173:5140
杭州明珠,http://125.108.127.145:7778/rtp/233.50.201.174:5140
杭州生活,http://125.108.127.145:7778/rtp/233.50.201.175:5140
杭州影视,http://125.108.127.145:7778/rtp/233.50.201.176:5140
杭州青少体育,http://125.108.127.145:7778/rtp/233.50.201.177:5140
杭州导视,http://125.108.127.145:7778/rtp/233.50.201.182:5140
宁波1,http://125.108.127.145:7778/rtp/233.50.201.168:5140
宁波2,http://125.108.127.145:7778/rtp/233.50.201.178:5140
宁波3,http://125.108.127.145:7778/rtp/233.50.201.179:5140
宁波4,http://125.108.127.145:7778/rtp/233.50.201.180:5140
温州新闻,http://125.108.127.145:7778/rtp/233.50.201.87:5140
衢州综合,http://125.108.127.145:7778/rtp/233.50.202.11:5140
衢州公共,http://125.108.127.145:7778/rtp/233.50.202.12:5140
绍兴新闻,http://125.108.127.145:7778/rtp/233.50.201.156:5140
睛彩竞技,http://125.108.127.145:7778/rtp/233.50.202.26:5140
睛彩篮球,http://125.108.127.145:7778/rtp/233.50.202.27:5140
睛彩青少,http://125.108.127.145:7778/rtp/233.50.202.28:5140
丽水综合,http://125.108.127.145:7778/udp/233.50.201.162:5140
未知节目,http://125.108.127.145:7778/rtp/233.50.201.117:5140
未识别,http://125.108.127.145:7778/rtp/233.50.200.32:5140
海南卫视,http://125.108.127.145:7778/rtp/233.50.200.165:5140
百事通体育直播1,http://125.108.127.145:7778/rtp/233.50.201.204:5140
百事通体育直播2,http://125.108.127.145:7778/rtp/233.50.201.206:5140
百事通画面,http://125.108.127.145:7778/rtp/233.50.200.31:5140
睛彩广场舞蹈,http://125.108.127.145:7778/rtp/233.50.202.29:5140

北京组播,#genre#
CCTV1,http://brucex.space:4022/rtp/239.3.1.129:8008
CCTV2,http://brucex.space:4022/rtp/239.3.1.60:8084
CCTV3,http://brucex.space:4022/rtp/239.3.1.172:8001
CCTV4,http://brucex.space:4022/rtp/239.3.1.105:8092
CCTV4欧洲,http://brucex.space:4022/rtp/239.3.1.213:4220
CCTV4美洲,http://brucex.space:4022/rtp/239.3.1.214:4220
CCTV5,http://brucex.space:4022/rtp/239.3.1.173:8001
CCTV5+,http://brucex.space:4022/rtp/239.3.1.130:8004
CCTV6,http://brucex.space:4022/rtp/239.3.1.174:8001
CCTV7,http://brucex.space:4022/rtp/239.3.1.61:8104
CCTV8,http://brucex.space:4022/rtp/239.3.1.175:8001
CCTV9,http://brucex.space:4022/rtp/239.3.1.62:8112
CCTV10,http://brucex.space:4022/rtp/239.3.1.63:8116
CCTV11,http://brucex.space:4022/rtp/239.3.1.152:8120
CCTV12,http://brucex.space:4022/rtp/239.3.1.64:8124
CCTV13,http://brucex.space:4022/rtp/239.3.1.124:8128
CCTV14,http://brucex.space:4022/rtp/239.3.1.65:8132
CCTV15,http://brucex.space:4022/rtp/239.3.1.153:8136
CCTV16,http://brucex.space:4022/rtp/239.3.1.184:8001
CCTV17,http://brucex.space:4022/rtp/239.3.1.151:8144
CETV1,http://brucex.space:4022/rtp/239.3.1.57:8152
CETV2,http://brucex.space:4022/rtp/239.3.1.54:4120
CETV4,http://brucex.space:4022/rtp/239.3.1.56:4120
CGTN,http://brucex.space:4022/rtp/239.3.1.215:4220
CGTN纪录,http://brucex.space:4022/rtp/239.3.1.216:4220
CGTN阿语,http://brucex.space:4022/rtp/239.3.1.219:4220
CGTN俄语,http://brucex.space:4022/rtp/239.3.1.220:4220
CGTN西语,http://brucex.space:4022/rtp/239.3.1.217:4220
CGTN法语,http://brucex.space:4022/rtp/239.3.1.218:4220
茶频道,http://brucex.space:4022/rtp/239.3.1.165:8001
金鹰纪实,http://brucex.space:4022/rtp/239.3.1.58:8156
快乐垂钓,http://brucex.space:4022/rtp/239.3.1.164:8001
中国交通,http://brucex.space:4022/rtp/239.3.1.188:8001
北京卫视4K,http://brucex.space:4022/rtp/239.3.1.140:8001
北京卫视4K,http://brucex.space:4022/rtp/239.3.1.139:8001
东方卫视4K,http://brucex.space:4022/rtp/239.3.1.119:3006
广东卫视4K,http://brucex.space:4022/rtp/239.3.1.203:2000
深圳卫视4K,http://brucex.space:4022/rtp/239.3.1.202:2000
湖南卫视4K,http://brucex.space:4022/rtp/239.3.1.112:3002
山东卫视4K,http://brucex.space:4022/rtp/239.3.1.144:3005
四川卫视4K,http://brucex.space:4022/rtp/239.3.1.131:3001
浙江卫视4K,http://brucex.space:4022/rtp/239.3.1.114:3004
江苏卫视4K,http://brucex.space:4022/rtp/239.3.1.113:3003
重庆卫视,http://brucex.space:4022/rtp/239.3.1.122:8160
江苏卫视,http://brucex.space:4022/rtp/239.3.1.135:8028
浙江卫视,http://brucex.space:4022/rtp/239.3.1.137:8036
东方卫视,http://brucex.space:4022/rtp/239.3.1.136:8032
深圳卫视,http://brucex.space:4022/rtp/239.3.1.134:8020
北京卫视,http://brucex.space:4022/rtp/239.3.1.241:8000
山东卫视,http://brucex.space:4022/rtp/239.3.1.209:8052
天津卫视,http://brucex.space:4022/rtp/239.3.1.141:1234
贵州卫视,http://brucex.space:4022/rtp/239.3.1.149:8076
四川卫视,http://brucex.space:4022/rtp/239.3.1.29:8288
云南卫视,http://brucex.space:4022/rtp/239.3.1.26:8108
广西卫视,http://brucex.space:4022/rtp/239.3.1.39:8300
黑龙江卫视,http://brucex.space:4022/rtp/239.3.1.133:8016
安徽卫视,http://brucex.space:4022/rtp/239.3.1.211:8064
山西卫视,http://brucex.space:4022/rtp/239.3.1.42:8172
江西卫视,http://brucex.space:4022/rtp/239.3.1.123:8164
湖北卫视,http://brucex.space:4022/rtp/239.3.1.138:8044
旅游卫视,http://brucex.space:4022/rtp/239.3.1.45:8304
陕西卫视,http://brucex.space:4022/rtp/239.3.1.41:8140
东南卫视,http://brucex.space:4022/rtp/239.3.1.156:8148
厦门卫视,http://brucex.space:4022/rtp/239.3.1.143:4120
吉林卫视,http://brucex.space:4022/rtp/239.3.1.240:8172
辽宁卫视,http://brucex.space:4022/rtp/239.3.1.210:8056
内蒙古卫视,http://brucex.space:4022/rtp/239.3.1.43:8176
湖南卫视,http://brucex.space:4022/rtp/239.3.1.132:8012
广东卫视,http://brucex.space:4022/rtp/239.3.1.142:8048
河南卫视,http://brucex.space:4022/rtp/239.3.1.50:8184
河北卫视,http://brucex.space:4022/rtp/239.3.1.148:8072
青海卫视,http://brucex.space:4022/rtp/239.3.1.44:8184
西藏卫视,http://brucex.space:4022/rtp/239.3.1.166:8188
三沙卫视,http://brucex.space:4022/rtp/239.3.1.155:4120
金鹰卡通,http://brucex.space:4022/rtp/239.3.1.51:9252
嘉佳卡通,http://brucex.space:4022/rtp/239.3.1.147:9268
卡酷少儿,http://brucex.space:4022/rtp/239.3.1.189:8000
山东教育卫视,http://brucex.space:4022/rtp/239.3.1.52:4120
北京新闻,http://brucex.space:4022/rtp/239.3.1.159:8000
北京生活,http://brucex.space:4022/rtp/239.3.1.117:8000
北京影视,http://brucex.space:4022/rtp/239.3.1.158:8000
北京文艺,http://brucex.space:4022/rtp/239.3.1.242:8000
北京体育休闲,http://brucex.space:4022/rtp/239.3.1.243:8000
北京纪实科教,http://brucex.space:4022/rtp/239.3.1.115:8000
北京财经,http://brucex.space:4022/rtp/239.3.1.116:8000
